geogname1,type,event_id,period_no,occ_year,occ_month,occ_day,loss,standard_deviation,exposure_value
Central Region,2_sample_mean,10445341,983,983,1,1,28432.7,,33848.45
Northern Region,1_analytic_mean,10445352,983,983,1,1,7514.36,0.0,33848.45
Northern Region,2_sample_mean,10445352,983,983,1,1,7514.36,,33848.45
Southern Region,1_analytic_mean,10445568,985,985,1,1,666002.12,0.0,2944818.5
Southern Region,2_sample_mean,10445568,985,985,1,1,666002.12,,2944818.5
Central Region,1_analytic_mean,10445568,985,985,1,1,540695.06,0.0,1624727.12
Central Region,2_sample_mean,10445568,985,985,1,1,540695.06,,1624727.12
Southern Region,1_analytic_mean,10445630,985,985,1,1,58896.3,0.0,135393.78
Southern Region,2_sample_mean,10445630,985,985,1,1,58896.3,,135393.78
Northern Region,1_analytic_mean,10445636,986,986,1,1,110345.94,0.0,304635.97
Northern Region,2_sample_mean,10445636,986,986,1,1,110345.94,,304635.97
Southern Region,1_analytic_mean,10445636,986,986,1,1,30977208.0,0.0,68204016.0
Southern Region,2_sample_mean,10445636,986,986,1,1,30977208.0,,68204016.0
Central Region,1_analytic_mean,10445636,986,986,1,1,571700.19,0.0,1353939.12
Central Region,2_sample_mean,10445636,986,986,1,1,571700.19,,1353939.12
Southern Region,1_analytic_mean,10445639,986,986,1,1,5352674.5,0.0,11643965.0
Southern Region,2_sample_mean,10445639,986,986,1,1,5352674.5,,11643965.0
Area under National Administration,1_analytic_mean,10445697,986,986,1,1,15028.71,0.0,67696.9
Area under National Administration,2_sample_mean,10445697,986,986,1,1,15028.71,,67696.9
Northern Region,1_analytic_mean,10445826,988,988,1,1,7514.36,0.0,33848.45
Northern Region,2_sample_mean,10445826,988,988,1,1,7514.36,,33848.45
Northern Region,1_analytic_mean,10445840,988,988,1,1,11169.99,0.0,33848.45
Northern Region,2_sample_mean,10445840,988,988,1,1,11169.99,,33848.45
Southern Region,1_analytic_mean,10445963,990,990,1,1,11169.99,0.0,33848.45
Southern Region,2_sample_mean,10445963,990,990,1,1,11169.99,,33848.45
Central Region,1_analytic_mean,10445969,990,990,1,1,105607.15,0.0,440029.72
Central Region,2_sample_mean,10445969,990,990,1,1,105607.15,,440029.72
Southern Region,1_analytic_mean,10445983,990,990,1,1,17544338.0,0.0,40990480.0
Southern Region,2_sample_mean,10445983,990,990,1,1,17544338.0,,40990480.0
Central Region,1_analytic_mean,10446116,991,991,1,1,19767.5,0.0,33848.45
Central Region,2_sample_mean,10446116,991,991,1,1,19767.5,,33848.45
Central Region,1_analytic_mean,10446251,992,992,1,1,8930138.0,0.0,21290948.0
Central Region,2_sample_mean,10446251,992,992,1,1,8930138.0,,21290948.0
Central Region,1_analytic_mean,10446258,992,992,1,1,3031742.25,0.0,7141989.0
Central Region,2_sample_mean,10446258,992,992,1,1,3031742.25,,7141989.0
Northern Region,1_analytic_mean,10446269,992,992,1,1,812024.06,0.0,1929363.62
Northern Region,2_sample_mean,10446269,992,992,1,1,812024.06,,1929363.62
Southern Region,1_analytic_mean,10446269,992,992,1,1,41024.32,0.0,135393.78
Southern Region,2_sample_mean,10446269,992,992,1,1,41024.32,,135393.78
Area under National Administration,1_analytic_mean,10446269,992,992,1,1,49147.95,0.0,169242.22
Area under National Administration,2_sample_mean,10446269,992,992,1,1,49147.95,,169242.22
Central Region,1_analytic_mean,10446269,992,992,1,1,1364296.62,0.0,4163364.5
Central Region,2_sample_mean,10446269,992,992,1,1,1364296.62,,4163364.5
Central Region,1_analytic_mean,10446289,992,992,1,1,1030278.69,0.0,3181758.0
Central Region,2_sample_mean,10446289,992,992,1,1,1030278.69,,3181758.0
Southern Region,1_analytic_mean,10446443,993,993,1,1,22949.25,0.0,67696.9
Southern Region,2_sample_mean,10446443,993,993,1,1,22949.25,,67696.9
Southern Region,1_analytic_mean,10446444,993,993,1,1,5478521.0,0.0,11948615.0
Southern Region,2_sample_mean,10446444,993,993,1,1,5478521.0,,11948615.0
Area under National Administration,1_analytic_mean,10446444,993,993,1,1,305313.03,0.0,1116999.62
Area under National Administration,2_sample_mean,10446444,993,993,1,1,305313.03,,1116999.62
Central Region,1_analytic_mean,10446444,993,993,1,1,2095155.88,0.0,6329637.0
Central Region,2_sample_mean,10446444,993,993,1,1,2095155.88,,6329637.0
Northern Region,1_analytic_mean,10446504,993,993,1,1,7514.36,0.0,33848.45
Northern Region,2_sample_mean,10446504,993,993,1,1,7514.36,,33848.45
Southern Region,1_analytic_mean,10446652,994,994,1,1,7514.36,0.0,33848.45
Southern Region,2_sample_mean,10446652,994,994,1,1,7514.36,,33848.45
Southern Region,1_analytic_mean,10446747,995,995,1,1,11169.99,0.0,33848.45
Southern Region,2_sample_mean,10446747,995,995,1,1,11169.99,,33848.45
Central Region,1_analytic_mean,10446771,996,996,1,1,1937556.38,0.0,4840325.0
Central Region,2_sample_mean,10446771,996,996,1,1,1937556.38,,4840325.0
Northern Region,1_analytic_mean,10447016,998,998,1,1,263273.22,0.0,609272.06
Northern Region,2_sample_mean,10447016,998,998,1,1,263273.22,,609272.06
Southern Region,1_analytic_mean,10447016,998,998,1,1,2816528.75,0.0,9409865.0
Southern Region,2_sample_mean,10447016,998,998,1,1,2816528.75,,9409865.0
Area under National Administration,1_analytic_mean,10447016,998,998,1,1,943085.25,0.0,3520243.0
Area under National Administration,2_sample_mean,10447016,998,998,1,1,943085.25,,3520243.0
Central Region,1_analytic_mean,10447016,998,998,1,1,6290620.0,0.0,17296884.0
Central Region,2_sample_mean,10447016,998,998,1,1,6290620.0,,17296884.0
Southern Region,1_analytic_mean,10828363,4802,4802,1,1,11169.99,0.0,33848.45
Southern Region,2_sample_mean,10828363,4802,4802,1,1,11169.99,,33848.45
Central Region,1_analytic_mean,10828363,4802,4802,1,1,35202.39,0.0,67696.9
Central Region,2_sample_mean,10828363,4802,4802,1,1,35202.39,,67696.9
Northern Region,1_analytic_mean,10828369,4802,4802,1,1,1220101.62,0.0,3283303.5
Northern Region,2_sample_mean,10828369,4802,4802,1,1,1220101.62,,3283303.5
Southern Region,1_analytic_mean,10828369,4802,4802,1,1,33713.06,0.0,135393.78
Southern Region,2_sample_mean,10828369,4802,4802,1,1,33713.06,,135393.78
Area under National Administration,1_analytic_mean,10828369,4802,4802,1,1,59911.75,0.0,236939.09
Area under National Administration,2_sample_mean,10828369,4802,4802,1,1,59911.75,,236939.09
Central Region,1_analytic_mean,10828369,4802,4802,1,1,1201755.88,0.0,3587940.0
Central Region,2_sample_mean,10828369,4802,4802,1,1,1201755.88,,3587940.0
Southern Region,1_analytic_mean,10828533,4803,4803,1,1,1445127.0,0.0,5212653.0
Southern Region,2_sample_mean,10828533,4803,4803,1,1,1445127.0,,5212653.0
Area under National Administration,1_analytic_mean,10828533,4803,4803,1,1,305313.03,0.0,1116999.62
Area under National Administration,2_sample_mean,10828533,4803,4803,1,1,305313.03,,1116999.62
Central Region,1_analytic_mean,10828533,4803,4803,1,1,2130426.0,0.0,6397333.0
Central Region,2_sample_mean,10828533,4803,4803,1,1,2130426.0,,6397333.0
Northern Region,1_analytic_mean,10828595,4803,4803,1,1,332053.25,0.0,778514.56
Northern Region,2_sample_mean,10828595,4803,4803,1,1,332053.25,,778514.56
Southern Region,1_analytic_mean,10828644,4804,4804,1,1,10012886.0,0.0,19767788.0
Southern Region,2_sample_mean,10828644,4804,4804,1,1,10012886.0,,19767788.0
Central Region,1_analytic_mean,10828644,4804,4804,1,1,226852.33,0.0,744666.06
Central Region,2_sample_mean,10828644,4804,4804,1,1,226852.33,,744666.06
Area under National Administration,1_analytic_mean,10828751,4804,4804,1,1,50704.98,0.0,101545.34
Area under National Administration,2_sample_mean,10828751,4804,4804,1,1,50704.98,,101545.34
Northern Region,1_analytic_mean,10828826,4805,4805,1,1,2861755.25,0.0,7446621.0
Northern Region,2_sample_mean,10828826,4805,4805,1,1,2861755.25,,7446621.0
Area under National Administration,1_analytic_mean,10828826,4805,4805,1,1,98498.98,0.0,270787.53
Area under National Administration,2_sample_mean,10828826,4805,4805,1,1,98498.98,,270787.53
Central Region,1_analytic_mean,10828826,4805,4805,1,1,2133471.0,0.0,5144957.0
Central Region,2_sample_mean,10828826,4805,4805,1,1,2133471.0,,5144957.0
Northern Region,1_analytic_mean,10828915,4806,4806,1,1,647588.44,0.0,1929363.62
Northern Region,2_sample_mean,10828915,4806,4806,1,1,647588.44,,1929363.62
Area under National Administration,1_analytic_mean,10828915,4806,4806,1,1,68644.66,0.0,169242.22
Area under National Administration,2_sample_mean,10828915,4806,4806,1,1,68644.66,,169242.22
Central Region,1_analytic_mean,10828915,4806,4806,1,1,10994950.0,0.0,25318860.0
Central Region,2_sample_mean,10828915,4806,4806,1,1,10994950.0,,25318860.0
Northern Region,1_analytic_mean,10828960,4807,4807,1,1,15028.71,0.0,67696.9
Northern Region,2_sample_mean,10828960,4807,4807,1,1,15028.71,,67696.9
Southern Region,1_analytic_mean,10829195,4810,4810,1,1,3057196.75,0.0,8935965.0
Southern Region,2_sample_mean,10829195,4810,4810,1,1,3057196.75,,8935965.0
Area under National Administration,1_analytic_mean,10829195,4810,4810,1,1,76497.5,0.0,101545.34
Area under National Administration,2_sample_mean,10829195,4810,4810,1,1,76497.5,,101545.34
Central Region,1_analytic_mean,10829195,4810,4810,1,1,8986116.0,0.0,18007692.0
Central Region,2_sample_mean,10829195,4810,4810,1,1,8986116.0,,18007692.0
Southern Region,1_analytic_mean,10829253,4810,4810,1,1,58896.3,0.0,135393.78
Southern Region,2_sample_mean,10829253,4810,4810,1,1,58896.3,,135393.78
Northern Region,1_analytic_mean,10829268,4811,4811,1,1,72097.2,0.0,236939.09
Northern Region,2_sample_mean,10829268,4811,4811,1,1,72097.2,,236939.09
Southern Region,1_analytic_mean,10829268,4811,4811,1,1,10306535.0,0.0,25217316.0
Southern Region,2_sample_mean,10829268,4811,4811,1,1,10306535.0,,25217316.0
Central Region,1_analytic_mean,10829268,4811,4811,1,1,397990.06,0.0,947757.06
Central Region,2_sample_mean,10829268,4811,4811,1,1,397990.06,,947757.06
Northern Region,1_analytic_mean,10829319,4811,4811,1,1,53819.04,0.0,135393.78
Northern Region,2_sample_mean,10829319,4811,4811,1,1,53819.04,,135393.78
Southern Region,1_analytic_mean,10829469,4813,4813,1,1,6408823.0,0.0,18752348.0
Southern Region,2_sample_mean,10829469,4813,4813,1,1,6408823.0,,18752348.0
Area under National Administration,1_analytic_mean,10829469,4813,4813,1,1,364615.5,0.0,1252393.62
Area under National Administration,2_sample_mean,10829469,4813,4813,1,1,364615.5,,1252393.62
Central Region,1_analytic_mean,10829469,4813,4813,1,1,2243750.75,0.0,6701965.0
Central Region,2_sample_mean,10829469,4813,4813,1,1,2243750.75,,6701965.0
Southern Region,1_analytic_mean,10829596,4815,4815,1,1,446867.09,0.0,1218545.12
Southern Region,2_sample_mean,10829596,4815,4815,1,1,446867.09,,1218545.12
Central Region,1_analytic_mean,10829596,4815,4815,1,1,128827.16,0.0,440029.72
Central Region,2_sample_mean,10829596,4815,4815,1,1,128827.16,,440029.72
Central Region,1_analytic_mean,10829605,4815,4815,1,1,1377294.0,0.0,3384849.0
Central Region,2_sample_mean,10829605,4815,4815,1,1,1377294.0,,3384849.0
Northern Region,1_analytic_mean,10829622,4815,4815,1,1,26198.7,0.0,101545.34
Northern Region,2_sample_mean,10829622,4815,4815,1,1,26198.7,,101545.34
Southern Region,1_analytic_mean,10829622,4815,4815,1,1,19981932.0,0.0,47489296.0
Southern Region,2_sample_mean,10829622,4815,4815,1,1,19981932.0,,47489296.0
Central Region,1_analytic_mean,10829622,4815,4815,1,1,45898.5,0.0,135393.78
Central Region,2_sample_mean,10829622,4815,4815,1,1,45898.5,,135393.78
Central Region,1_analytic_mean,10829762,4816,4816,1,1,19767.5,0.0,33848.45
Central Region,2_sample_mean,10829762,4816,4816,1,1,19767.5,,33848.45
Northern Region,1_analytic_mean,10829907,4817,4817,1,1,2820664.0,0.0,7243533.0
Northern Region,2_sample_mean,10829907,4817,4817,1,1,2820664.0,,7243533.0
Southern Region,1_analytic_mean,10829907,4817,4817,1,1,60724.12,0.0,169242.22
Southern Region,2_sample_mean,10829907,4817,4817,1,1,60724.12,,169242.22
Area under National Administration,1_analytic_mean,10829907,4817,4817,1,1,86516.63,0.0,304635.97
Area under National Administration,2_sample_mean,10829907,4817,4817,1,1,86516.63,,304635.97
Central Region,1_analytic_mean,10829907,4817,4817,1,1,1801619.12,0.0,5144957.0
Central Region,2_sample_mean,10829907,4817,4817,1,1,1801619.12,,5144957.0
Northern Region,1_analytic_mean,10829910,4817,4817,1,1,11169.99,0.0,33848.45
Northern Region,2_sample_mean,10829910,4817,4817,1,1,11169.99,,33848.45
Southern Region,1_analytic_mean,10829925,4817,4817,1,1,14519623.0,0.0,31749980.0
Southern Region,2_sample_mean,10829925,4817,4817,1,1,14519623.0,,31749980.0
Area under National Administration,1_analytic_mean,10829925,4817,4817,1,1,11169.99,0.0,33848.45
Area under National Administration,2_sample_mean,10829925,4817,4817,1,1,11169.99,,33848.45
Central Region,1_analytic_mean,10829925,4817,4817,1,1,679608.94,0.0,1963212.12
Central Region,2_sample_mean,10829925,4817,4817,1,1,679608.94,,1963212.12
Southern Region,1_analytic_mean,10830086,4818,4818,1,1,7383181.5,0.0,15536715.0
Southern Region,2_sample_mean,10830086,4818,4818,1,1,7383181.5,,15536715.0
Area under National Administration,1_analytic_mean,10830086,4818,4818,1,1,785284.06,0.0,1827818.12
Area under National Administration,2_sample_mean,10830086,4818,4818,1,1,785284.06,,1827818.12
Central Region,1_analytic_mean,10830086,4818,4818,1,1,4296117.5,0.0,11508565.0
Central Region,2_sample_mean,10830086,4818,4818,1,1,4296117.5,,11508565.0
Southern Region,1_analytic_mean,10830192,4819,4819,1,1,8444869.0,0.0,17804604.0
Southern Region,2_sample_mean,10830192,4819,4819,1,1,8444869.0,,17804604.0
Central Region,1_analytic_mean,10830192,4819,4819,1,1,173236.36,0.0,643120.56
Central Region,2_sample_mean,10830192,4819,4819,1,1,173236.36,,643120.56
Northern Region,1_analytic_mean,10830333,4820,4820,1,1,11169.99,0.0,33848.45
Northern Region,2_sample_mean,10830333,4820,4820,1,1,11169.99,,33848.45
Northern Region,1_analytic_mean,10830338,4820,4820,1,1,15028.71,0.0,67696.9
Northern Region,2_sample_mean,10830338,4820,4820,1,1,15028.71,,67696.9
Southern Region,1_analytic_mean,10830338,4820,4820,1,1,305245.28,0.0,981605.56
Southern Region,2_sample_mean,10830338,4820,4820,1,1,305245.28,,981605.56
Area under National Administration,1_analytic_mean,10830338,4820,4820,1,1,106216.43,0.0,338484.41
Area under National Administration,2_sample_mean,10830338,4820,4820,1,1,106216.43,,338484.41
Central Region,1_analytic_mean,10830338,4820,4820,1,1,1401937.12,0.0,4569541.0
Central Region,2_sample_mean,10830338,4820,4820,1,1,1401937.12,,4569541.0
Southern Region,1_analytic_mean,10830401,4820,4820,1,1,29510524.0,0.0,61739304.0
Southern Region,2_sample_mean,10830401,4820,4820,1,1,29510524.0,,61739304.0
Area under National Administration,1_analytic_mean,10830401,4820,4820,1,1,113933.88,0.0,406181.28
Area under National Administration,2_sample_mean,10830401,4820,4820,1,1,113933.88,,406181.28
Central Region,1_analytic_mean,10830401,4820,4820,1,1,5293713.0,0.0,12964115.0
Central Region,2_sample_mean,10830401,4820,4820,1,1,5293713.0,,12964115.0
Northern Region,1_analytic_mean,10830534,4822,4822,1,1,49621.83,0.0,135393.78
Northern Region,2_sample_mean,10830534,4822,4822,1,1,49621.83,,135393.78
Northern Region,1_analytic_mean,10830839,4825,4825,1,1,2454016.0,0.0,6397333.0
Northern Region,2_sample_mean,10830839,4825,4825,1,1,2454016.0,,6397333.0
Area under National Administration,1_analytic_mean,10830839,4825,4825,1,1,45289.22,0.0,135393.78
Area under National Administration,2_sample_mean,10830839,4825,4825,1,1,45289.22,,135393.78
Central Region,1_analytic_mean,10830848,4825,4825,1,1,533113.06,0.0,1421636.12
Central Region,2_sample_mean,10830848,4825,4825,1,1,533113.06,,1421636.12
Southern Region,1_analytic_mean,10831068,4828,4828,1,1,9644774.0,0.0,20715532.0
Southern Region,2_sample_mean,10831068,4828,4828,1,1,9644774.0,,20715532.0
Area under National Administration,1_analytic_mean,10831068,4828,4828,1,1,107841.17,0.0,203090.66
Area under National Administration,2_sample_mean,10831068,4828,4828,1,1,107841.17,,203090.66
Central Region,1_analytic_mean,10831068,4828,4828,1,1,11344561.0,0.0,24438812.0
Central Region,2_sample_mean,10831068,4828,4828,1,1,11344561.0,,24438812.0
Southern Region,1_analytic_mean,10831071,4828,4828,1,1,39061.11,0.0,101545.34
Southern Region,2_sample_mean,10831071,4828,4828,1,1,39061.11,,101545.34
Southern Region,1_analytic_mean,10831158,4829,4829,1,1,9961651.0,0.0,20918620.0
Southern Region,2_sample_mean,10831158,4829,4829,1,1,9961651.0,,20918620.0
Area under National Administration,1_analytic_mean,10831158,4829,4829,1,1,100326.8,0.0,169242.22
Area under National Administration,2_sample_mean,10831158,4829,4829,1,1,100326.8,,169242.22
Central Region,1_analytic_mean,10831158,4829,4829,1,1,11934746.0,0.0,26469692.0
Central Region,2_sample_mean,10831158,4829,4829,1,1,11934746.0,,26469692.0
Southern Region,1_analytic_mean,10831223,4829,4829,1,1,50231.11,0.0,135393.78
Southern Region,2_sample_mean,10831223,4829,4829,1,1,50231.11,,135393.78
Northern Region,1_analytic_mean,10831235,4830,4830,1,1,1615722.25,0.0,3791031.0
Northern Region,2_sample_mean,10831235,4830,4830,1,1,1615722.25,,3791031.0
Southern Region,1_analytic_mean,10831235,4830,4830,1,1,7603872.5,0.0,18244628.0
Southern Region,2_sample_mean,10831235,4830,4830,1,1,7603872.5,,18244628.0
Central Region,1_analytic_mean,10831235,4830,4830,1,1,401645.66,0.0,1015454.06
Central Region,2_sample_mean,10831235,4830,4830,1,1,401645.66,,1015454.06
Northern Region,1_analytic_mean,10831286,4830,4830,1,1,19767.5,0.0,33848.45
Northern Region,2_sample_mean,10831286,4830,4830,1,1,19767.5,,33848.45
Northern Region,1_analytic_mean,10831427,4832,4832,1,1,7514.36,0.0,33848.45
Northern Region,2_sample_mean,10831427,4832,4832,1,1,7514.36,,33848.45
Northern Region,1_analytic_mean,10831438,4832,4832,1,1,11169.99,0.0,33848.45
Northern Region,2_sample_mean,10831438,4832,4832,1,1,11169.99,,33848.45
Southern Region,1_analytic_mean,10831572,4834,4834,1,1,175876.53,0.0,676969.06
Southern Region,2_sample_mean,10831572,4834,4834,1,1,175876.53,,676969.06
Central Region,1_analytic_mean,10831579,4834,4834,1,1,968336.62,0.0,2741727.5
Central Region,2_sample_mean,10831579,4834,4834,1,1,968336.62,,2741727.5
Northern Region,1_analytic_mean,10831595,4834,4834,1,1,1836957.38,0.0,4569541.0
Northern Region,2_sample_mean,10831595,4834,4834,1,1,1836957.38,,4569541.0
Southern Region,1_analytic_mean,10831595,4834,4834,1,1,8905900.0,0.0,20173964.0
Southern Region,2_sample_mean,10831595,4834,4834,1,1,8905900.0,,20173964.0
